Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep,
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8499,32,8000,31,6720,,4,8,12,12,WASHOE CO. UNINC. AREA . . . . . .,561,561,45822813,0,0,0,2,7,584302,2,15,608910,561,561,45822813,0,0,0,2,7,584302,2,15,608910
8499,32,8500,7,9999,,4,8,11,11,WELLS. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,32,8700,33,9999,,4,8,5,5,WHITE PINE COUNTY. . . . . . . . .,12,12,549105,0,0,0,0,0,0,0,0,0,2,2,64325,0,0,0,0,0,0,0,0,0
8499,32,8800,13,9999,,4,8,12,12,WINNEMUCCA . . . . . . . . . . . .,4,4,276014,0,0,0,0,0,0,0,0,0,4,4,276014,0,0,0,0,0,0,0,0,0
8499,32,9000,19,9999,,4,8,12,12,YERINGTON. . . . . . . . . . . . .,3,3,133000,0,0,0,2,8,228200,1,6,147900,3,3,133000,0,0,0,2,8,228200,1,6,147900
8499,35,500,35,9999,,4,8,12,12,ALAMOGORDO . . . . . . . . . . . .,264,264,10047818,4,8,137138,32,126,2254348,0,0,0,264,264,10047818,4,8,137138,32,126,2254348,0,0,0
8499,35,1000,1,200,,4,8,12,12,ALBUQUERQUE. . . . . . . . . . . .,2322,2322,146283966,7,14,403736,43,170,4221300,374,5111,120761050,2322,2322,146283966,7,14,403736,43,170,4221300,374,5111,120761050
8499,35,1500,15,9999,,4,8,12,12,ARTESIA. . . . . . . . . . . . . .,30,30,1463370,0,0,0,0,0,0,0,0,0,30,30,1463370,0,0,0,0,0,0,0,0,0
8499,35,2000,45,9999,,4,8,4,4,AZTEC #. . . . . . . . . . . . . .,44,44,1104995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,35,2200,99,9999,,4,8,0,0,BALANCE OF STATE # . . . . . . . .,1761,1761,102768282,0,0,0,0,0,0,131,691,15053842,0,0,0,0,0,0,0,0,0,0,0,0
8499,35,3000,61,9999,,4,8,12,12,BELEN. . . . . . . . . . . . . . .,19,19,574300,0,0,0,1,3,40000,0,0,0,19,19,574300,0,0,0,1,3,40000,0,0,0
8499,35,3400,1,200,,4,8,12,12,BERNALILLO CO. UNINC. AREA . . . .,689,689,50206610,0,0,0,0,0,0,56,552,17637670,689,689,50206610,0,0,0,0,0,0,56,552,17637670
8499,35,4000,15,9999,,4,8,11,11,CARLSBAD . . . . . . . . . . . . .,106,106,5354169,0,0,0,1,3,58964,0,0,0,93,93,4782029,0,0,0,0,0,0,0,0,0
8499,35,4500,5,9999,,4,8,12,12,CHAVES CO. UNINC. AREA . . . . . .,69,69,4234969,5,10,299568,11,38,1025730,0,0,0,69,69,4234969,5,10,299568,11,38,1025730,0,0,0
8499,35,6500,9,9999,,4,8,12,12,CLOVIS # . . . . . . . . . . . . .,74,74,4242853,3,6,176287,7,28,519511,0,0,0,74,74,4242853,3,6,176287,7,28,519511,0,0,0
8499,35,7000,29,9999,,4,8,0,0,DEMING . . . . . . . . . . . . . .,27,27,1056123,2,4,60938,0,0,0,5,27,503044,0,0,0,0,0,0,0,0,0,0,0,0
8499,35,7550,13,4100,,4,8,12,12,DONA ANA CO. UNINC. AREA . . . . .,408,408,22344480,7,14,326500,8,29,604500,5,116,3438952,408,408,22344480,7,14,326500,8,29,604500,5,116,3438952
8499,35,7600,39,9999,,4,8,12,12,ESPANOLA . . . . . . . . . . . . .,16,16,659022,1,2,90762,1,3,16000,3,49,1415000,16,16,659022,1,2,90762,1,3,16000,3,49,1415000
8499,35,8500,45,9999,,4,8,12,12,FARMINGTON . . . . . . . . . . . .,162,162,6236779,0,0,0,0,0,0,0,0,0,162,162,6236779,0,0,0,0,0,0,0,0,0
8499,35,9000,31,9999,,4,8,12,12,GALLUP . . . . . . . . . . . . . .,68,68,3043869,0,0,0,1,4,117600,0,0,0,68,68,3043869,0,0,0,1,4,117600,0,0,0
8499,35,9300,6,9999,,4,8,0,0,GRANTS # . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,35,9500,25,9999,,4,8,12,12,HOBBS. . . . . . . . . . . . . . .,50,50,4033525,0,0,0,0,0,0,0,0,0,50,50,4033525,0,0,0,0,0,0,0,0,0
8499,35,11000,13,4100,,4,8,12,12,LAS CRUCES . . . . . . . . . . . .,578,578,31859909,9,18,566260,32,124,2977900,21,403,9673939,578,578,31859909,9,18,566260,32,124,2977900,21,403,9673939
8499,35,12700,28,7490,,4,8,12,12,LOS ALAMOS COUNTY. . . . . . . . .,133,133,9924960,0,0,0,0,0,0,6,88,1909424,133,133,9924960,0,0,0,0,0,0,6,88,1909424
8499,35,13900,13,4100,,4,8,12,12,MESILLA TOWN . . . . . . . . . . .,17,17,1351219,2,4,126516,0,0,0,0,0,0,17,17,1351219,2,4,126516,0,0,0,0,0,0
8499,35,14300,57,9999,,4,8,12,12,MORIARTY . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,35,15000,41,9999,,4,8,1,1,PORTALES . . . . . . . . . . . . .,10,10,502162,1,2,35235,0,3,0,2,10,98580,2,2,85000,0,0,0,0,0,0,0,0,0
8499,35,15500,7,9999,,4,8,12,12,RATON # . . . . . . . . . . . . .,14,14,800530,0,0,0,0,0,0,0,0,0,14,14,800530,0,0,0,0,0,0,0,0,0
8499,35,16000,5,9999,,4,8,12,12,ROSWELL. . . . . . . . . . . . . .,173,173,8444150,0,0,0,0,0,0,0,0,0,173,173,8444150,0,0,0,0,0,0,0,0,0
8499,35,17000,27,9999,,4,8,12,12,RUIDOSO. . . . . . . . . . . . . .,279,279,23194552,11,22,1117988,5,16,449712,10,58,2426601,279,279,23194552,11,22,1117988,5,16,449712,10,58,2426601
8499,35,17100,27,9999,,4,8,11,11,RUIDOSO DOWNS VILLAGE. . . . . . .,6,6,255856,0,0,0,0,0,0,5,54,1375028,5,5,220000,0,0,0,0,0,0,4,48,1250000
8499,35,17300,45,9999,,4,8,0,0,SAN JAUN BAL. OF CO. # . . . . . .,4,4,232208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,35,17500,49,7490,,4,8,12,12,SANTA FE . . . . . . . . . . . . .,535,535,30420463,13,26,892609,44,172,4610893,45,557,13287839,535,535,30420463,13,26,892609,44,172,4610893,45,557,13287839
8499,35,18500,53,9999,,4,8,12,12,SOCORRO. . . . . . . . . . . . . .,10,10,443000,0,0,0,1,3,40000,0,0,0,10,10,443000,0,0,0,1,3,40000,0,0,0
8499,35,19500,55,9999,,4,8,10,10,TAOS . . . . . . . . . . . . . . .,59,59,2509534,0,0,0,0,0,0,0,0,0,46,46,2087138,0,0,0,0,0,0,0,0,0
8499,35,21000,51,9999,,4,8,12,12,TRUTH OR CONSEQUENCES. . . . . . .,13,13,464000,0,0,0,0,0,0,0,0,0,13,13,464000,0,0,0,0,0,0,0,0,0
8499,35,21500,37,9999,,4,8,12,12,TUCUMCARI. . . . . . . . . . . . .,15,15,742032,1,2,80247,0,0,0,0,0,0,15,15,742032,1,2,80247,0,0,0,0,0,0
8499,41,100,59,9999,,4,9,0,0,ADAMS #. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,200,45,9999,,4,9,12,12,ADRIAN . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,500,43,9999,,4,9,11,11,ALBANY . . . . . . . . . . . . . .,11,11,471235,5,10,321005,8,28,994450,1,35,1900000,11,11,471235,5,10,321005,8,28,994450,1,35,1900000
8499,41,700,71,6440,,4,9,12,12,AMITY. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,1500,29,4890,,4,9,12,12,ASHLAND. . . . . . . . . . . . . .,32,32,2142550,0,0,0,0,0,0,0,0,0,32,32,2142550,0,0,0,0,0,0,0,0,0
8499,41,2000,7,9999,,4,9,12,12,ASTORIA. . . . . . . . . . . . . .,7,7,468150,0,0,0,0,0,0,0,0,0,7,7,468150,0,0,0,0,0,0,0,0,0
8499,41,2200,59,9999,,4,9,0,0,ATHENA # . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,2500,47,7080,,4,9,12,12,AUMSVILLE. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,2800,47,7080,,4,9,12,12,AURORA . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,3000,1,9999,,4,9,12,12,BAKER. . . . . . . . . . . . . . .,6,6,334487,0,0,0,0,0,0,0,0,0,6,6,334487,0,0,0,0,0,0,0,0,0
8499,41,3200,1,9999,,4,9,12,12,BAKER BAL. OF CO. #. . . . . . . .,12,12,862372,0,0,0,0,0,0,0,0,0,12,12,862372,0,0,0,0,0,0,0,0,0
8499,41,3500,11,9999,,4,9,12,12,BANDON . . . . . . . . . . . . . .,12,12,571924,0,0,0,0,0,0,1,24,245000,12,12,571924,0,0,0,0,0,0,1,24,245000
8499,41,3600,67,6440,,4,9,12,12,BANKS. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,3750,5,6440,,4,9,12,12,BARLOW . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,3800,57,9999,,4,9,12,12,BAY CITY . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,4000,67,6440,,4,9,12,11,BEAVERTON. . . . . . . . . . . . .,153,153,9763481,0,0,0,0,0,0,12,202,4573483,153,153,9763481,0,0,0,0,0,0,12,202,4573483
8499,41,4500,17,9999,,4,9,12,12,BEND . . . . . . . . . . . . . . .,55,55,2673211,0,0,0,0,0,0,0,0,0,55,55,2673211,0,0,0,0,0,0,0,0,0
8499,41,4700,49,9999,,4,9,12,12,BOARDMAN . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,4750,3,9999,,4,9,12,12,BENTON BAL. OF CO. # . . . . . . .,36,36,2957460,0,0,0,0,0,0,0,0,0,36,36,2957460,0,0,0,0,0,0,0,0,0
8499,41,5000,35,9999,,4,9,12,12,BONANZA TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,5500,15,9999,,4,9,12,12,BROOKINGS. . . . . . . . . . . . .,6,6,478627,1,2,108354,0,0,0,2,16,344815,6,6,478627,1,2,108354,0,0,0,2,16,344815
8499,41,6000,43,9999,,4,9,12,12,BROWNSVILLE. . . . . . . . . . . .,1,1,39905,0,0,0,0,0,0,0,0,0,1,1,39905,0,0,0,0,0,0,0,0,0
8499,41,6500,25,9999,,4,9,0,0,BURNS #. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,6700,29,4890,,4,9,5,5,BUTTE FALLS TOWN # . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,7000,5,6440,,4,9,12,12,CANBY. . . . . . . . . . . . . . .,21,21,1106055,0,0,0,0,0,0,0,0,0,21,21,1106055,0,0,0,0,0,0,0,0,0
8499,41,7300,7,9999,,4,9,12,12,CANNON BEACH . . . . . . . . . . .,12,12,879346,0,0,0,0,0,0,1,8,464869,12,12,879346,0,0,0,0,0,0,1,8,464869
8499,41,7500,23,9999,,4,9,0,0,CANYON CITY #. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,7700,19,9999,,4,9,12,12,CANYONVILLE. . . . . . . . . . . .,1,1,53827,0,0,0,0,0,0,0,0,0,1,1,53827,0,0,0,0,0,0,0,0,0
8499,41,8000,71,6440,,4,9,12,12,CARLTON. . . . . . . . . . . . . .,1,1,896,0,0,0,0,0,0,0,0,0,1,1,896,0,0,0,0,0,0,0,0,0
8499,41,8300,27,9999,,4,9,12,12,CASCADE LOCKS. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,8500,33,9999,,4,9,12,12,CAVE JUNCTION. . . . . . . . . . .,3,3,148000,0,0,0,0,0,0,0,0,0,3,3,148000,0,0,0,0,0,0,0,0,0
8499,41,9000,29,4890,,4,9,12,12,CENTRAL POINT. . . . . . . . . . .,8,8,444500,0,0,0,0,0,0,0,0,0,8,8,444500,0,0,0,0,0,0,0,0,0
8499,41,9500,35,9999,,4,9,12,12,CHILOQUIN. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,10000,5,6440,,4,9,12,12,CLACKAMAS BAL. OF CO. #. . . . . .,391,391,33458441,2,4,131056,0,0,0,5,75,2507705,391,391,33458441,2,4,131056,0,0,0,5,75,2507705
8499,41,10500,9,9999,,4,9,12,12,CLATSKANIE . . . . . . . . . . . .,1,1,69000,0,0,0,0,0,0,0,0,0,1,1,69000,0,0,0,0,0,0,0,0,0
8499,41,10700,7,9999,,4,9,12,12,CLATSOP CO. UNINC. AREA. . . . . .,36,36,1920306,0,0,0,0,0,0,1,10,347600,36,36,1920306,0,0,0,0,0,0,1,10,347600
8499,41,10900,39,2400,,4,9,12,12,COBURG . . . . . . . . . . . . . .,1,1,41793,0,0,0,0,0,0,0,0,0,1,1,41793,0,0,0,0,0,0,0,0,0
8499,41,11000,9,9999,,4,9,12,12,COLUMBIA CITY. . . . . . . . . . .,9,9,507185,0,0,0,0,0,0,0,0,0,9,9,507185,0,0,0,0,0,0,0,0,0
8499,41,11200,9,9999,,4,9,12,12,COLUMBIA CO. UNINC. AREA . . . . .,33,33,1761075,1,2,90000,0,0,0,0,0,0,33,33,1761075,1,2,90000,0,0,0,0,0,0
8499,41,11450,11,9999,,4,9,12,12,COOS BAL. OF CO. # . . . . . . . .,55,55,3116533,1,2,76770,0,0,0,0,0,0,55,55,3116533,1,2,76770,0,0,0,0,0,0
8499,41,11500,11,9999,,4,9,12,12,COOS BAY # . . . . . . . . . . . .,12,12,679789,0,0,0,0,0,0,0,0,0,12,12,679789,0,0,0,0,0,0,0,0,0
8499,41,12000,11,9999,,4,9,12,12,COQUILLE # . . . . . . . . . . . .,4,4,294012,0,0,0,0,0,0,0,0,0,4,4,294012,0,0,0,0,0,0,0,0,0
8499,41,12500,67,6440,,4,9,12,12,CORNELIUS. . . . . . . . . . . . .,12,12,616875,0,0,0,0,0,0,0,0,0,12,12,616875,0,0,0,0,0,0,0,0,0
8499,41,13000,3,9999,,4,9,12,12,CORVALLIS. . . . . . . . . . . . .,50,50,2441364,1,2,82811,0,0,0,1,14,314154,50,50,2441364,1,2,82811,0,0,0,1,14,314154
8499,41,13500,39,2400,,4,9,12,12,COTTAGE GROVE. . . . . . . . . . .,5,5,244844,0,0,0,0,0,0,0,0,0,5,5,244844,0,0,0,0,0,0,0,0,0
8499,41,13700,61,9999,,4,9,12,12,COVE . . . . . . . . . . . . . . .,3,3,157048,0,0,0,0,0,0,0,0,0,3,3,157048,0,0,0,0,0,0,0,0,0
8499,41,14000,39,2400,,4,9,12,12,CRESWELL . . . . . . . . . . . . .,5,5,252002,0,0,0,0,0,0,0,0,0,5,5,252002,0,0,0,0,0,0,0,0,0
8499,41,14500,13,9999,,4,9,12,12,CROOK CO. UNINC. AREA. . . . . . .,32,32,1635941,0,0,0,0,0,0,0,0,0,32,32,1635941,0,0,0,0,0,0,0,0,0
8499,41,15000,31,9999,,4,9,12,12,CULVER . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,15200,15,9999,,4,9,12,12,CURRY CO. UNINC. AREA. . . . . . .,40,40,2407617,0,0,0,1,4,96738,0,0,0,40,40,2407617,0,0,0,1,4,96738,0,0,0
8499,41,15500,53,7080,,4,9,12,12,DALLAS . . . . . . . . . . . . . .,5,5,198462,0,0,0,0,0,0,1,74,1840000,5,5,198462,0,0,0,0,0,0,1,74,1840000
8499,41,16500,71,6440,,4,9,12,12,DAYTON . . . . . . . . . . . . . .,2,2,83278,0,0,0,0,0,0,0,0,0,2,2,83278,0,0,0,0,0,0,0,0,0
8499,41,16700,23,9999,,4,9,0,0,DAYVILLE # . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,16850,41,9999,,4,9,12,12,DEPOE BAY. . . . . . . . . . . . .,32,32,1463668,0,0,0,0,0,0,0,0,0,32,32,1463668,0,0,0,0,0,0,0,0,0
8499,41,17000,17,9999,,4,9,12,12,DESCHUTES CO. UNINC. AREA. . . . .,293,293,18009388,0,0,0,3,12,750000,0,0,0,293,293,18009388,0,0,0,3,12,750000,0,0,0
8499,41,17500,47,7080,,4,9,12,12,DETROIT. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,17600,47,7080,,4,9,12,12,DONALD . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,18000,19,9999,,4,9,12,12,DOUGLAS CO. UNINC. AREA. . . . . .,76,76,4605630,0,0,0,0,0,0,0,0,0,76,76,4605630,0,0,0,0,0,0,0,0,0
8499,41,18500,19,9999,,4,9,12,12,DRAIN. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,19500,71,6440,,4,9,12,12,DUNDEE . . . . . . . . . . . . . .,9,9,450198,0,0,0,0,0,0,0,0,0,9,9,450198,0,0,0,0,0,0,0,0,0
8499,41,19700,39,2400,,4,9,12,12,DUNES CITY . . . . . . . . . . . .,11,11,806800,0,0,0,0,0,0,0,0,0,11,11,806800,0,0,0,0,0,0,0,0,0
8499,41,19800,67,6440,,4,9,12,12,DURHAM . . . . . . . . . . . . . .,7,7,512290,1,2,120000,0,0,0,0,0,0,7,7,512290,1,2,120000,0,0,0,0,0,0
8499,41,20000,29,4890,,4,9,12,12,EAGLE POINT. . . . . . . . . . . .,1,1,55000,0,0,0,0,0,0,0,0,0,1,1,55000,0,0,0,0,0,0,0,0,0
8499,41,20500,11,9999,,4,9,0,0,EASTSIDE # . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,20800,59,9999,,4,9,0,0,ECHO # . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,21000,61,9999,,4,9,12,12,ELGIN. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,21500,19,9999,,4,9,12,12,ELKTON . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,22000,63,9999,,4,9,0,0,ENTERPRISE # . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,22500,5,6440,,4,9,12,12,ESTACADA . . . . . . . . . . . . .,2,2,135268,0,0,0,0,0,0,0,0,0,2,2,135268,0,0,0,0,0,0,0,0,0
8499,41,23000,39,2400,,4,9,12,12,EUGENE . . . . . . . . . . . . . .,70,70,5593532,1,2,81194,0,0,0,3,24,819000,70,70,5593532,1,2,81194,0,0,0,3,24,819000
8499,41,23500,51,6440,,4,9,12,12,FAIRVIEW . . . . . . . . . . . . .,10,10,486783,0,0,0,0,0,0,0,0,0,10,10,486783,0,0,0,0,0,0,0,0,0
8499,41,24000,53,7080,,4,9,12,12,FALLS CITY . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,24500,39,2400,,4,9,12,12,FLORENCE . . . . . . . . . . . . .,4,4,181750,0,0,0,0,0,0,0,0,0,4,4,181750,0,0,0,0,0,0,0,0,0
8499,41,25000,67,6440,,4,9,12,12,FOREST GROVE . . . . . . . . . . .,14,14,1028744,0,0,0,1,4,88000,0,0,0,14,14,1028744,0,0,0,1,4,88000,0,0,0
8499,41,25700,57,9999,,4,9,12,12,GARIBALDI. . . . . . . . . . . . .,1,1,65000,0,0,0,0,0,0,0,0,0,1,1,65000,0,0,0,0,0,0,0,0,0
8499,41,25900,67,6440,,4,9,12,12,GASTON . . . . . . . . . . . . . .,1,1,55901,0,0,0,0,0,0,0,0,0,1,1,55901,0,0,0,0,0,0,0,0,0
8499,41,26000,47,7080,,4,9,12,12,GATES. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,26500,7,9999,,4,9,12,12,GEARHART . . . . . . . . . . . . .,4,4,180921,0,0,0,0,0,0,0,0,0,4,4,180921,0,0,0,0,0,0,0,0,0
8499,41,27000,47,7080,,4,9,12,12,GERVAIS. . . . . . . . . . . . . .,6,6,235000,0,0,0,0,0,0,0,0,0,6,6,235000,0,0,0,0,0,0,0,0,0
8499,41,27200,21,9999,,4,9,12,12,GILLIAM COUNTY . . . . . . . . . .,1,1,1600,0,0,0,0,0,0,0,0,0,1,1,1600,0,0,0,0,0,0,0,0,0
8499,41,27500,5,6440,,4,9,12,12,GLADSTONE. . . . . . . . . . . . .,7,7,546610,1,2,78840,0,0,0,0,0,0,7,7,546610,1,2,78840,0,0,0,0,0,0
8499,41,28000,19,9999,,4,9,12,12,GLENDALE . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,28500,15,9999,,4,9,12,12,GOLD BEACH . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,29000,29,4890,,4,9,5,5,GOLD HILL #. . . . . . . . . . . .,1,1,22102,0,0,0,0,0,0,0,0,0,1,1,22102,0,0,0,0,0,0,0,0,0
8499,41,29200,23,9999,,4,9,12,12,GRANT COUNTY # . . . . . . . . . .,10,10,590870,0,0,0,0,0,0,0,0,0,10,10,590870,0,0,0,0,0,0,0,0,0
8499,41,29500,33,9999,,4,9,12,12,GRANTS PASS. . . . . . . . . . . .,29,29,1822613,9,18,596740,2,7,169344,1,6,133950,29,29,1822613,9,18,596740,2,7,169344,1,6,133950
8499,41,30000,51,6440,,4,9,12,12,GRESHAM. . . . . . . . . . . . . .,280,280,17552785,0,0,0,3,12,408880,5,135,3456160,280,280,17552785,0,0,0,3,12,408880,5,135,3456160
8499,41,30200,1,9999,,4,9,0,0,HAINES # . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,30500,1,9999,,4,9,0,0,HALFWAY #. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,31000,43,9999,,4,9,12,12,HALSEY . . . . . . . . . . . . . .,2,2,89800,0,0,0,0,0,0,0,0,0,2,2,89800,0,0,0,0,0,0,0,0,0
8499,41,31200,7,9999,,4,9,12,12,HAMMOND TOWN . . . . . . . . . . .,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
8499,41,31300,5,6440,,4,9,12,12,HAPPY VALLEY . . . . . . . . . . .,2,2,84800,0,0,0,0,0,0,0,0,0,2,2,84800,0,0,0,0,0,0,0,0,0
8499,41,31400,25,9999,,4,9,12,12,HARNEY COUNTY #. . . . . . . . . .,6,6,411023,0,0,0,0,0,0,0,0,0,6,6,411023,0,0,0,0,0,0,0,0,0
8499,41,31500,43,9999,,4,9,12,12,HARRISBURG . . . . . . . . . . . .,3,3,112545,0,0,0,0,0,0,0,0,0,3,3,112545,0,0,0,0,0,0,0,0,0
8499,41,31700,59,9999,,4,9,0,0,HELIX #. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,32000,49,9999,,4,9,1,1,HEPPNER. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,32500,59,9999,,4,9,12,12,HERMISTON. . . . . . . . . . . . .,22,22,1590096,1,2,180246,0,0,0,1,6,107467,22,22,1590096,1,2,180246,0,0,0,1,6,107467
8499,41,33000,67,6440,,4,9,12,12,HILLSBORO. . . . . . . . . . . . .,105,105,4978627,1,2,62000,0,0,0,2,58,1054600,105,105,4978627,1,2,62000,0,0,0,2,58,1054600
8499,41,33500,25,9999,,4,9,0,0,HINES #. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,34000,27,9999,,4,9,12,12,HOOD RIVER . . . . . . . . . . . .,7,7,279507,1,2,110500,0,0,0,0,0,0,7,7,279507,1,2,110500,0,0,0,0,0,0
8499,41,34100,27,9999,,4,9,12,12,HOOD RIVER CO. UNINC. AREA . . . .,18,18,870205,0,0,0,0,0,0,0,0,0,18,18,870205,0,0,0,0,0,0,0,0,0
8499,41,34200,47,7080,,4,9,12,12,HUBBARD. . . . . . . . . . . . . .,2,2,70000,0,0,0,0,0,0,0,0,0,2,2,70000,0,0,0,0,0,0,0,0,0
8499,41,34400,1,9999,,4,9,0,0,HUNTINGTON # . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,34450,47,7080,,4,9,12,12,IDANHA . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,34475,61,9999,,4,9,12,12,IMBLER . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,34500,53,7080,,4,9,12,12,INDEPENDENCE . . . . . . . . . . .,1,1,194879,0,0,0,0,0,0,0,0,0,1,1,194879,0,0,0,0,0,0,0,0,0
8499,41,34700,49,9999,,4,9,1,1,IONE . . . . . . . . . . . . . . .,1,1,36291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,34850,49,9999,,4,9,1,1,IRRIGON. . . . . . . . . . . . . .,1,1,60859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,41,34875,61,9999,,4,9,12,12,ISLAND CITY TOWN . . . . . . . . .,4,4,203894,0,0,0,0,0,0,0,0,0,4,4,203894,0,0,0,0,0,0,0,0,0
